Accident_ID,Date,City,Area,Latitude,Longitude,Weather_Condition,Road_Type,Vehicle_Type,Traffic_Level,Light_Condition,Speed_kmph,Driver_Age,Alcohol_Involved,Seatbelt_Helmet_Used,Number_of_Vehicles,Casualties,Accident_Severity
BRD00197,2025-04-16,Vadodara,Manjalpur,22.265089,73.241101,Cloudy,City Road,Truck,Low,Night,62,39,1,0,5,3,Low
BRD00198,2024-08-12,Vadodara,Vasna,22.340579,73.147836,Cloudy,Flyover,Bike,Medium,Evening,85,25,0,1,1,0,Low
BRD00199,2024-03-30,Vadodara,Nizampura,22.270818,73.183977,Rainy,Residential,Car,High,Night,56,58,0,0,4,4,Medium
BRD00200,2025-03-28,Vadodara,Gotri,22.308445,73.164433,Cloudy,Highway,Car,Low,Daylight,119,35,0,0,5,4,Medium
BRD00201,2024-08-22,Vadodara,Manjalpur,22.284106,73.229395,Rainy,Flyover,Auto,Medium,Night,66,57,1,0,3,1,Medium
BRD00202,2025-02-20,Vadodara,Makarpura,22.341778,73.144617,Fog,Highway,Car,Medium,Night,104,25,0,1,1,1,Medium
BRD00203,2024-09-18,Vadodara,Sayajigunj,22.304371,73.12068,Rainy,Residential,Bus,Medium,Daylight,113,49,0,0,4,1,Medium
BRD00204,2025-03-07,Vadodara,Fatehgunj,22.330523,73.229828,Fog,Highway,Bus,Low,Daylight,48,30,1,1,4,2,Low
BRD00205,2024-08-15,Vadodara,Fatehgunj,22.271743,73.18481,Cloudy,City Road,Truck,Medium,Daylight,115,35,0,1,2,6,Medium
BRD00206,2025-01-27,Vadodara,Fatehgunj,22.321464,73.116982,Cloudy,Highway,Truck,High,Evening,120,41,0,1,5,6,High
BRD00207,2025-02-28,Vadodara,Makarpura,22.347675,73.144656,Rainy,Highway,Bus,Medium,Night,38,40,0,1,1,5,Medium
BRD00208,2024-12-18,Vadodara,Waghodia,22.361936,73.191539,Rainy,Residential,Car,Low,Evening,119,26,0,0,1,4,High
BRD00209,2024-10-02,Vadodara,Karelibaug,22.292075,73.205608,Fog,Flyover,Auto,High,Night,60,50,0,0,4,4,Medium
BRD00210,2024-12-25,Vadodara,Sama,22.26725,73.121937,Clear,Flyover,Car,Medium,Evening,108,43,1,0,5,1,Medium
BRD00211,2024-08-19,Vadodara,Manjalpur,22.332372,73.232019,Fog,Highway,Bus,High,Evening,78,65,1,1,4,3,Medium
BRD00212,2025-03-20,Vadodara,Tarsali,22.360132,73.113971,Cloudy,Residential,Truck,Medium,Daylight,99,52,1,0,4,0,Low
BRD00213,2025-02-28,Vadodara,Akota,22.293908,73.18669,Rainy,Residential,Truck,Medium,Evening,59,21,0,0,4,2,Low
BRD00214,2024-08-21,Vadodara,Alkapuri,22.378939,73.16417,Clear,City Road,Truck,Low,Daylight,45,35,0,1,3,3,Low
BRD00215,2024-03-25,Vadodara,Alkapuri,22.301524,73.145826,Clear,City Road,Bus,Medium,Evening,110,23,0,0,2,5,Medium
BRD00216,2024-04-25,Vadodara,Nizampura,22.338398,73.101393,Cloudy,Flyover,Bike,Low,Night,41,62,0,1,1,4,Low
BRD00217,2025-02-16,Vadodara,Manjalpur,22.263416,73.155134,Rainy,Flyover,Car,Medium,Night,36,26,0,0,5,5,Medium
BRD00218,2024-08-13,Vadodara,Waghodia,22.343916,73.194212,Clear,City Road,Bus,High,Evening,108,61,1,0,1,1,Medium
BRD00219,2025-01-08,Vadodara,Sayajigunj,22.2957,73.164408,Clear,City Road,Car,Low,Night,40,59,0,0,5,4,Low
BRD00220,2025-03-09,Vadodara,Makarpura,22.363858,73.130817,Fog,City Road,Bus,High,Night,28,59,0,0,4,6,Medium
BRD00221,2024-11-22,Vadodara,Harni,22.259232,73.233309,Cloudy,Highway,Truck,Low,Night,55,26,1,1,3,3,Low
BRD00222,2024-10-27,Vadodara,Manjalpur,22.251793,73.132361,Rainy,Highway,Bus,Medium,Evening,34,36,1,1,4,0,Low
BRD00223,2024-11-11,Vadodara,Karelibaug,22.286071,73.146486,Clear,City Road,Car,High,Evening,93,38,1,0,3,4,High
BRD00224,2024-05-05,Vadodara,Manjalpur,22.370202,73.117398,Cloudy,Highway,Truck,High,Evening,55,65,0,0,1,0,Low
BRD00225,2024-09-11,Vadodara,Waghodia,22.317991,73.217448,Rainy,Flyover,Car,High,Night,26,26,1,0,1,1,Medium
BRD00226,2024-02-02,Vadodara,Akota,22.342602,73.186498,Fog,Highway,Bus,Medium,Night,59,50,1,0,4,4,Medium
BRD00227,2025-01-30,Vadodara,Manjalpur,22.366255,73.201118,Rainy,Highway,Car,Medium,Evening,45,50,0,0,1,2,Low
BRD00228,2024-07-15,Vadodara,Karelibaug,22.273265,73.244051,Rainy,Highway,Auto,Low,Evening,85,65,1,0,3,2,Medium
BRD00229,2024-05-18,Vadodara,Sama,22.260125,73.155921,Rainy,Highway,Car,Medium,Daylight,117,51,0,1,1,2,Medium
BRD00230,2024-02-14,Vadodara,Nizampura,22.309377,73.155338,Cloudy,Flyover,Auto,Medium,Night,64,65,0,1,3,2,Low
BRD00231,2025-01-24,Vadodara,Tarsali,22.281866,73.100957,Cloudy,Residential,Bike,Low,Daylight,118,52,1,0,3,4,Medium
BRD00232,2025-01-12,Vadodara,Vasna,22.289976,73.130779,Clear,City Road,Bus,High,Night,73,21,0,1,1,6,Medium
BRD00233,2024-12-24,Vadodara,Waghodia,22.3096,73.212185,Clear,Highway,Auto,Low,Daylight,91,58,1,0,5,3,Medium
BRD00234,2024-05-01,Vadodara,Akota,22.283929,73.147251,Clear,Residential,Truck,Medium,Night,109,46,1,0,1,1,Medium
BRD00235,2024-03-20,Vadodara,Manjalpur,22.271369,73.169908,Rainy,Residential,Bike,Low,Evening,99,40,0,1,3,0,Medium
BRD00236,2024-03-21,Vadodara,Tarsali,22.339187,73.223958,Cloudy,Highway,Car,Medium,Night,40,27,0,0,3,0,Low
BRD00237,2024-06-02,Vadodara,Akota,22.356612,73.12608,Cloudy,Residential,Bus,High,Evening,31,65,0,0,4,5,Medium
BRD00238,2024-02-01,Vadodara,Sama,22.351525,73.133343,Clear,City Road,Bus,Low,Night,40,61,0,1,1,0,Low
BRD00239,2024-08-15,Vadodara,Tarsali,22.266743,73.235762,Clear,Flyover,Bike,Low,Daylight,50,47,0,0,5,5,Low
BRD00240,2024-01-16,Vadodara,Sayajigunj,22.338818,73.125921,Cloudy,City Road,Car,High,Night,75,35,1,0,1,3,Medium
BRD00241,2024-07-29,Vadodara,Nizampura,22.312274,73.113158,Rainy,Residential,Car,High,Night,62,30,0,0,4,3,Medium
BRD00242,2024-09-05,Vadodara,Waghodia,22.368648,73.175359,Fog,Residential,Truck,Medium,Daylight,94,19,1,0,1,6,High
BRD00243,2024-07-02,Vadodara,Tarsali,22.325919,73.134914,Fog,City Road,Bike,Low,Daylight,85,60,0,1,5,4,Medium
BRD00244,2025-02-12,Vadodara,Sayajigunj,22.296125,73.225883,Clear,City Road,Car,Low,Daylight,98,55,1,1,5,6,Medium
BRD00245,2025-04-30,Vadodara,Harni,22.323269,73.184466,Clear,City Road,Bus,High,Evening,114,37,0,1,1,2,Medium
BRD00246,2024-04-22,Vadodara,Alkapuri,22.318438,73.100103,Clear,City Road,Car,Low,Night,54,63,0,1,1,4,Low
BRD00247,2025-04-14,Vadodara,Karelibaug,22.350668,73.226972,Clear,Flyover,Bike,Low,Night,100,63,1,0,3,5,Medium
BRD00248,2025-01-09,Vadodara,Sayajigunj,22.35294,73.244099,Fog,Flyover,Car,Medium,Evening,42,53,1,0,5,1,Low
BRD00249,2024-12-18,Vadodara,Akota,22.266555,73.209325,Rainy,Residential,Auto,Medium,Daylight,64,29,1,0,5,5,Medium
BRD00250,2025-01-16,Vadodara,Manjalpur,22.280939,73.247357,Clear,City Road,Bike,Medium,Evening,43,60,1,1,1,2,Low
BRD00251,2024-02-04,Vadodara,Waghodia,22.283366,73.116205,Fog,Highway,Bike,Low,Night,56,46,1,0,4,5,Medium
BRD00252,2024-07-11,Vadodara,Manjalpur,22.357745,73.218309,Cloudy,City Road,Car,Medium,Night,69,22,0,1,1,4,Medium
BRD00253,2024-06-24,Vadodara,Karelibaug,22.365431,73.124136,Fog,Highway,Auto,Medium,Daylight,38,39,1,0,4,0,Low
BRD00254,2024-01-28,Vadodara,Manjalpur,22.293042,73.24616,Rainy,Residential,Auto,High,Evening,80,64,1,1,3,1,Medium
BRD00255,2024-10-19,Vadodara,Nizampura,22.359181,73.123038,Rainy,Flyover,Bike,Low,Night,31,23,1,1,2,3,Low
BRD00256,2024-11-22,Vadodara,Akota,22.377018,73.171036,Clear,Highway,Truck,Low,Night,51,48,1,1,1,1,Low
BRD00257,2024-07-08,Vadodara,Karelibaug,22.307951,73.139494,Cloudy,Residential,Truck,Low,Daylight,72,35,0,0,1,3,Low
BRD00258,2024-10-04,Vadodara,Sayajigunj,22.376192,73.188459,Clear,Highway,Bus,High,Evening,69,44,1,0,4,6,Medium
BRD00259,2024-12-31,Vadodara,Alkapuri,22.315273,73.235068,Fog,City Road,Bike,Low,Night,75,29,0,0,2,6,Medium
BRD00260,2024-12-15,Vadodara,Sayajigunj,22.27625,73.223385,Rainy,City Road,Auto,Low,Night,79,38,0,0,4,0,Low
BRD00261,2024-05-21,Vadodara,Nizampura,22.30956,73.23102,Cloudy,Residential,Bike,High,Night,66,27,0,0,1,6,Medium
BRD00262,2025-03-25,Vadodara,Sayajigunj,22.284338,73.198218,Clear,Residential,Bike,Medium,Daylight,93,35,1,0,5,2,Medium
BRD00263,2024-12-19,Vadodara,Gotri,22.256408,73.171283,Cloudy,Flyover,Truck,Low,Daylight,75,39,1,1,3,2,Low
BRD00264,2025-05-12,Vadodara,Sama,22.279634,73.145072,Cloudy,Residential,Truck,High,Night,112,64,1,0,2,0,Medium
BRD00265,2024-09-05,Vadodara,Tarsali,22.317145,73.156087,Cloudy,Highway,Auto,Low,Daylight,77,22,1,1,2,5,Medium
BRD00266,2024-04-12,Vadodara,Sama,22.257492,73.104961,Clear,Highway,Truck,Low,Evening,49,30,1,1,4,6,Low
BRD00267,2024-01-16,Vadodara,Gotri,22.298421,73.189107,Cloudy,City Road,Bus,High,Evening,40,53,1,1,2,5,Medium
BRD00268,2024-05-25,Vadodara,Alkapuri,22.300254,73.124436,Fog,City Road,Car,High,Evening,113,32,0,1,4,0,Medium
BRD00269,2025-04-11,Vadodara,Karelibaug,22.334158,73.190171,Clear,Highway,Car,High,Night,26,56,1,1,4,3,Low
BRD00270,2024-04-21,Vadodara,Fatehgunj,22.289279,73.178096,Cloudy,Residential,Auto,Medium,Daylight,83,18,1,1,3,2,Low
BRD00271,2024-05-21,Vadodara,Makarpura,22.292268,73.141533,Clear,Flyover,Car,Medium,Daylight,33,51,0,0,5,2,Low
BRD00272,2024-03-12,Vadodara,Vasna,22.253309,73.174606,Cloudy,Flyover,Truck,High,Night,65,43,1,0,5,5,Medium
BRD00273,2024-04-23,Vadodara,Makarpura,22.319503,73.217735,Rainy,Flyover,Auto,Medium,Night,117,28,0,1,1,5,High
BRD00274,2025-01-06,Vadodara,Tarsali,22.322674,73.236894,Cloudy,Flyover,Bike,Low,Daylight,119,40,0,1,4,2,Medium
BRD00275,2024-05-30,Vadodara,Fatehgunj,22.360658,73.17058,Fog,Highway,Bus,Medium,Daylight,58,50,0,1,5,4,Medium
BRD00276,2025-03-13,Vadodara,Karelibaug,22.267857,73.130044,Fog,Residential,Auto,Medium,Night,31,27,1,0,1,6,Medium
BRD00277,2024-06-09,Vadodara,Makarpura,22.257542,73.167808,Cloudy,City Road,Car,Medium,Evening,105,28,1,0,2,1,Medium
BRD00278,2024-08-07,Vadodara,Fatehgunj,22.299831,73.105659,Cloudy,City Road,Truck,High,Daylight,79,38,0,0,1,3,Medium
BRD00279,2024-06-08,Vadodara,Karelibaug,22.263352,73.1755,Rainy,Flyover,Car,Low,Daylight,113,20,1,1,4,2,Medium
BRD00280,2024-06-24,Vadodara,Fatehgunj,22.296703,73.128264,Fog,Residential,Bike,Medium,Daylight,112,32,0,0,1,1,Medium
BRD00281,2024-11-29,Vadodara,Tarsali,22.254857,73.231482,Rainy,Flyover,Auto,Low,Evening,71,21,0,0,1,5,Medium
BRD00282,2024-08-15,Vadodara,Sayajigunj,22.266067,73.137911,Clear,City Road,Car,High,Evening,39,61,0,1,4,3,Low
BRD00283,2024-11-14,Vadodara,Harni,22.341094,73.162824,Clear,Highway,Auto,High,Evening,91,57,0,1,1,2,Medium
BRD00284,2024-04-12,Vadodara,Tarsali,22.284189,73.178472,Clear,City Road,Truck,Medium,Evening,50,44,1,0,1,4,Low
BRD00285,2024-06-18,Vadodara,Gotri,22.250356,73.200745,Cloudy,Highway,Auto,Low,Evening,113,49,0,0,5,3,Medium
BRD00286,2025-04-08,Vadodara,Akota,22.333764,73.168513,Clear,Flyover,Truck,High,Night,117,21,0,0,1,0,Medium
BRD00287,2024-08-06,Vadodara,Vasna,22.265067,73.227687,Fog,Highway,Bike,Medium,Daylight,111,60,0,1,3,2,Medium
BRD00288,2024-02-17,Vadodara,Waghodia,22.355945,73.12743,Cloudy,Residential,Bus,High,Night,59,35,1,1,4,5,Medium
BRD00289,2025-01-06,Vadodara,Alkapuri,22.377604,73.226652,Rainy,Highway,Bus,Low,Evening,41,48,1,0,5,5,Medium
BRD00290,2025-03-17,Vadodara,Makarpura,22.364394,73.209092,Cloudy,City Road,Bus,Medium,Night,103,25,1,1,1,0,Low
BRD00291,2024-01-07,Vadodara,Vasna,22.362883,73.178723,Clear,City Road,Truck,Medium,Evening,108,51,0,1,2,2,Medium
BRD00292,2024-11-24,Vadodara,Sayajigunj,22.269325,73.223966,Cloudy,Highway,Bike,Medium,Evening,109,28,1,1,2,5,Medium
BRD00293,2024-06-18,Vadodara,Akota,22.256546,73.133406,Clear,Residential,Bus,Medium,Daylight,66,23,1,1,5,1,Low
BRD00294,2024-06-10,Vadodara,Manjalpur,22.377487,73.211786,Cloudy,Highway,Bike,Low,Night,88,44,0,0,1,3,Low
BRD00295,2024-12-01,Vadodara,Makarpura,22.309307,73.151128,Fog,Highway,Car,High,Night,96,39,1,1,4,1,High
BRD00296,2024-01-02,Vadodara,Waghodia,22.296168,73.195049,Clear,Flyover,Auto,Low,Evening,109,41,0,0,2,1,Medium
BRD00297,2025-01-04,Vadodara,Sayajigunj,22.263905,73.191628,Cloudy,City Road,Bike,Low,Night,116,31,1,0,3,5,Medium
BRD00298,2025-03-04,Vadodara,Makarpura,22.326545,73.215822,Clear,Residential,Bus,Medium,Evening,30,55,0,1,1,5,Low
BRD00299,2024-10-26,Vadodara,Fatehgunj,22.370168,73.217162,Clear,City Road,Auto,High,Daylight,80,64,0,0,4,6,Medium
BRD00300,2024-11-07,Vadodara,Vasna,22.349109,73.141039,Fog,Flyover,Truck,High,Night,74,26,0,1,5,3,Medium
BRD00301,2024-06-09,Vadodara,Vasna,22.345786,73.183037,Fog,City Road,Car,High,Daylight,95,57,1,1,2,6,High
BRD00302,2024-11-22,Vadodara,Waghodia,22.342346,73.214116,Rainy,Residential,Auto,High,Evening,94,60,1,1,4,5,High
BRD00303,2024-07-14,Vadodara,Karelibaug,22.256898,73.108491,Clear,Flyover,Car,High,Night,38,61,1,0,1,0,Low
BRD00304,2024-07-02,Vadodara,Sama,22.308837,73.192416,Fog,City Road,Auto,Low,Night,94,33,1,0,4,0,Medium
BRD00305,2025-05-09,Vadodara,Nizampura,22.256994,73.21155,Cloudy,City Road,Auto,Medium,Night,112,32,1,0,2,2,Medium
BRD00306,2024-02-08,Vadodara,Karelibaug,22.375122,73.210262,Fog,Highway,Bus,Medium,Daylight,47,45,1,1,2,5,Medium
BRD00307,2024-06-18,Vadodara,Fatehgunj,22.34226,73.123221,Rainy,City Road,Truck,High,Evening,57,21,1,1,5,0,Low
BRD00308,2024-09-26,Vadodara,Gotri,22.374408,73.178091,Fog,City Road,Bus,Low,Evening,115,52,1,0,3,2,Medium
BRD00309,2024-06-18,Vadodara,Waghodia,22.288165,73.242546,Rainy,Residential,Auto,Low,Evening,109,18,0,1,4,2,Medium
BRD00310,2024-05-04,Vadodara,Alkapuri,22.338732,73.148141,Rainy,Highway,Bus,High,Night,103,52,1,0,5,4,High
BRD00311,2024-09-06,Vadodara,Alkapuri,22.288536,73.197729,Fog,Flyover,Auto,High,Daylight,90,24,0,0,1,3,Medium
BRD00312,2024-04-19,Vadodara,Sama,22.339103,73.22535,Rainy,City Road,Auto,High,Evening,105,65,1,0,2,6,High
BRD00313,2024-01-20,Vadodara,Manjalpur,22.259522,73.126699,Clear,Flyover,Auto,Medium,Daylight,116,54,0,1,4,2,Medium
BRD00314,2024-08-09,Vadodara,Waghodia,22.252196,73.200995,Cloudy,Highway,Auto,Medium,Daylight,105,65,0,0,3,3,Medium
BRD00315,2024-11-06,Vadodara,Manjalpur,22.286597,73.239004,Clear,Residential,Bus,Medium,Evening,112,19,1,0,5,2,Medium
BRD00316,2025-02-11,Vadodara,Tarsali,22.360431,73.144247,Rainy,City Road,Truck,Low,Evening,120,64,1,0,5,3,Medium
BRD00317,2024-10-20,Vadodara,Harni,22.301231,73.182129,Rainy,Highway,Truck,Low,Daylight,30,65,1,0,4,0,Low
BRD00318,2024-11-11,Vadodara,Sama,22.282856,73.117193,Rainy,Highway,Auto,Low,Night,48,59,0,1,1,1,Low
BRD00319,2024-10-24,Vadodara,Fatehgunj,22.3737,73.153571,Fog,City Road,Bike,Low,Night,50,57,0,0,3,5,Medium
BRD00320,2024-12-03,Vadodara,Akota,22.34015,73.122859,Cloudy,Flyover,Truck,Medium,Night,67,28,0,1,2,4,Medium
BRD00321,2024-08-11,Vadodara,Akota,22.359214,73.120146,Rainy,Flyover,Bus,High,Night,119,46,1,1,4,5,High
BRD00322,2024-02-11,Vadodara,Sama,22.28648,73.223967,Clear,City Road,Truck,Low,Evening,107,58,0,0,1,4,Medium
BRD00323,2025-01-28,Vadodara,Harni,22.277659,73.105498,Clear,Flyover,Auto,High,Evening,99,48,0,1,4,3,Medium
BRD00324,2024-05-28,Vadodara,Karelibaug,22.310411,73.176562,Rainy,Residential,Truck,High,Evening,118,18,0,0,5,6,High
BRD00325,2024-10-16,Vadodara,Harni,22.335724,73.24516,Rainy,Residential,Truck,Medium,Daylight,45,32,1,0,1,1,Low
BRD00326,2024-12-08,Vadodara,Gotri,22.317325,73.218719,Fog,Residential,Bus,Medium,Night,54,20,0,1,1,0,Low
BRD00327,2024-10-05,Vadodara,Harni,22.2726,73.198051,Fog,Flyover,Auto,High,Evening,58,22,1,1,2,4,Medium
BRD00328,2025-02-09,Vadodara,Fatehgunj,22.365332,73.10099,Cloudy,City Road,Bus,Medium,Daylight,69,32,0,1,2,3,Low
BRD00329,2024-11-04,Vadodara,Vasna,22.356204,73.199166,Rainy,Residential,Truck,Low,Evening,45,25,1,1,4,2,Low
BRD00330,2025-03-02,Vadodara,Sayajigunj,22.252918,73.106472,Rainy,City Road,Car,High,Evening,45,50,0,0,1,5,Medium
BRD00331,2025-05-05,Vadodara,Sayajigunj,22.327916,73.184541,Rainy,Highway,Truck,Medium,Daylight,48,31,1,1,4,4,Medium
BRD00332,2024-03-14,Vadodara,Tarsali,22.325744,73.215124,Rainy,Flyover,Car,Low,Evening,77,61,1,1,5,4,Medium
BRD00333,2024-03-08,Vadodara,Manjalpur,22.252153,73.178407,Clear,Residential,Car,Low,Evening,73,24,0,1,5,3,Low
BRD00334,2024-03-01,Vadodara,Manjalpur,22.312691,73.119549,Clear,Highway,Bus,High,Evening,89,44,1,0,5,6,Medium
BRD00335,2025-01-28,Vadodara,Sayajigunj,22.295567,73.220693,Cloudy,Highway,Bus,Low,Daylight,86,34,1,0,1,6,Medium
BRD00336,2024-05-11,Vadodara,Gotri,22.250711,73.211547,Fog,Highway,Auto,High,Evening,94,25,0,1,2,3,High
BRD00337,2024-03-20,Vadodara,Sayajigunj,22.334705,73.138045,Fog,Residential,Auto,Medium,Night,71,57,1,1,2,0,Low
BRD00338,2024-04-01,Vadodara,Waghodia,22.322682,73.172564,Cloudy,Flyover,Auto,High,Night,96,63,1,0,1,3,Medium
BRD00339,2024-02-21,Vadodara,Gotri,22.316085,73.217912,Rainy,Highway,Car,Medium,Night,114,58,0,0,2,1,Medium
BRD00340,2024-02-02,Vadodara,Akota,22.27883,73.112006,Cloudy,Highway,Bus,High,Night,80,57,1,0,2,0,Low
BRD00341,2025-03-11,Vadodara,Makarpura,22.370999,73.177723,Cloudy,City Road,Bike,Medium,Evening,26,50,0,0,1,1,Low
BRD00342,2025-05-14,Vadodara,Karelibaug,22.26129,73.141391,Fog,Residential,Truck,Low,Evening,108,43,1,0,5,0,Medium
BRD00343,2025-04-15,Vadodara,Manjalpur,22.321447,73.208921,Clear,Flyover,Truck,High,Night,115,32,0,1,4,0,Medium
BRD00344,2024-09-16,Vadodara,Manjalpur,22.322622,73.175475,Clear,Flyover,Bike,Medium,Evening,47,34,1,1,4,3,Low
BRD00345,2024-08-22,Vadodara,Makarpura,22.309894,73.188024,Cloudy,Highway,Bus,Low,Daylight,68,34,0,1,2,6,Medium
BRD00346,2024-09-21,Vadodara,Nizampura,22.251264,73.224827,Rainy,City Road,Truck,Medium,Daylight,77,43,1,0,5,2,Medium
BRD00347,2024-04-21,Vadodara,Harni,22.28498,73.242068,Rainy,City Road,Bus,Medium,Evening,65,30,0,0,3,2,Medium
BRD00348,2024-05-07,Vadodara,Sama,22.330418,73.123399,Rainy,Highway,Bike,Low,Daylight,50,61,1,0,5,6,Medium
BRD00349,2024-06-10,Vadodara,Fatehgunj,22.366756,73.232148,Clear,Flyover,Bus,Medium,Daylight,72,50,1,1,2,4,Medium
BRD00350,2024-08-04,Vadodara,Fatehgunj,22.372155,73.104884,Rainy,Flyover,Bus,Low,Evening,92,29,1,0,5,6,High
BRD00351,2024-01-07,Vadodara,Makarpura,22.277398,73.187151,Cloudy,Flyover,Truck,Medium,Evening,113,34,0,1,2,0,Low
BRD00352,2024-07-06,Vadodara,Karelibaug,22.31484,73.13158,Fog,Flyover,Truck,Medium,Night,103,35,1,0,5,2,Medium
BRD00353,2025-02-20,Vadodara,Manjalpur,22.343706,73.220613,Rainy,Residential,Bus,High,Daylight,112,27,0,1,1,1,High
BRD00354,2025-04-02,Vadodara,Sama,22.331985,73.180097,Rainy,Flyover,Bus,Medium,Night,88,34,0,1,1,1,Medium
BRD00355,2024-05-10,Vadodara,Fatehgunj,22.359066,73.114445,Rainy,Flyover,Truck,Low,Night,52,41,1,1,1,6,Medium
BRD00356,2024-12-13,Vadodara,Harni,22.275865,73.186384,Cloudy,City Road,Truck,Low,Night,69,38,1,1,1,6,Medium
BRD00357,2024-11-19,Vadodara,Karelibaug,22.362873,73.196087,Cloudy,Flyover,Bus,High,Evening,61,57,1,0,1,3,Medium
BRD00358,2024-06-11,Vadodara,Makarpura,22.287876,73.140121,Rainy,Residential,Truck,Medium,Night,54,41,1,1,2,2,Low
BRD00359,2024-04-30,Vadodara,Makarpura,22.282714,73.211581,Rainy,Highway,Car,Low,Daylight,41,43,0,0,1,5,Medium
BRD00360,2025-01-29,Vadodara,Sayajigunj,22.318118,73.249402,Cloudy,Highway,Truck,High,Evening,31,27,0,1,3,0,Low
BRD00361,2024-08-14,Vadodara,Makarpura,22.266434,73.179011,Rainy,City Road,Bike,Low,Daylight,119,60,1,1,4,2,Medium
BRD00362,2024-08-15,Vadodara,Karelibaug,22.37604,73.204643,Cloudy,City Road,Auto,High,Evening,59,47,1,1,3,4,Medium
BRD00363,2024-02-15,Vadodara,Fatehgunj,22.290023,73.161831,Cloudy,City Road,Truck,High,Daylight,54,18,0,1,3,6,Medium
BRD00364,2025-04-17,Vadodara,Fatehgunj,22.373104,73.17156,Cloudy,Highway,Bus,High,Night,26,56,0,0,5,5,Medium
BRD00365,2024-08-11,Vadodara,Sayajigunj,22.282486,73.207241,Fog,Residential,Bus,Low,Daylight,77,34,0,1,2,4,Medium
BRD00366,2024-09-29,Vadodara,Tarsali,22.284947,73.1282,Fog,Highway,Car,Medium,Daylight,108,36,0,1,5,5,High
BRD00367,2024-09-08,Vadodara,Gotri,22.291684,73.122822,Cloudy,Highway,Car,Medium,Daylight,114,36,1,0,4,4,Medium
BRD00368,2024-01-08,Vadodara,Fatehgunj,22.278234,73.163036,Clear,Residential,Truck,Low,Night,36,62,0,1,1,1,Low
BRD00369,2024-07-19,Vadodara,Manjalpur,22.320615,73.127241,Rainy,Flyover,Bus,Low,Daylight,59,25,0,1,4,6,Medium
BRD00370,2024-08-23,Vadodara,Vasna,22.350229,73.178171,Rainy,City Road,Bus,High,Night,29,61,1,1,2,1,Medium
BRD00371,2024-03-03,Vadodara,Akota,22.31256,73.144822,Clear,Flyover,Bike,High,Evening,95,31,0,0,4,4,High
BRD00372,2024-05-21,Vadodara,Harni,22.265554,73.218372,Fog,Highway,Bike,Low,Evening,46,62,1,0,3,6,Medium
BRD00373,2024-02-16,Vadodara,Makarpura,22.330424,73.239627,Clear,Highway,Bike,Low,Night,45,59,0,0,2,3,Low
BRD00374,2025-02-07,Vadodara,Makarpura,22.348371,73.220829,Cloudy,Residential,Car,Low,Daylight,65,62,1,1,2,4,Medium
BRD00375,2024-08-12,Vadodara,Nizampura,22.288313,73.204556,Fog,City Road,Auto,Low,Daylight,87,52,1,1,4,5,Medium
BRD00376,2024-02-05,Vadodara,Nizampura,22.270153,73.144351,Fog,Flyover,Auto,High,Night,95,47,0,1,2,1,High
BRD00377,2024-11-13,Vadodara,Gotri,22.29169,73.109501,Clear,Residential,Car,High,Evening,71,61,1,0,5,6,Medium
BRD00378,2024-06-13,Vadodara,Manjalpur,22.262513,73.198834,Fog,Highway,Car,Medium,Daylight,77,20,0,0,4,5,Medium
BRD00379,2024-11-24,Vadodara,Sama,22.300518,73.173486,Rainy,Flyover,Bike,Low,Night,29,32,0,0,2,4,Medium
BRD00380,2024-11-23,Vadodara,Alkapuri,22.29692,73.211522,Cloudy,Residential,Truck,Low,Evening,84,21,1,0,1,6,Medium
BRD00381,2024-02-19,Vadodara,Manjalpur,22.344272,73.179749,Fog,City Road,Car,Low,Evening,52,60,0,0,5,4,Medium
BRD00382,2024-11-22,Vadodara,Harni,22.296535,73.168808,Cloudy,Residential,Bike,High,Daylight,38,29,1,1,2,6,Medium
BRD00383,2024-06-15,Vadodara,Sama,22.298324,73.214628,Cloudy,Residential,Truck,Medium,Evening,65,33,0,1,5,4,Medium
BRD00384,2025-05-06,Vadodara,Sayajigunj,22.250025,73.105199,Fog,Flyover,Auto,Medium,Daylight,82,51,0,1,1,3,Medium
BRD00385,2024-06-10,Vadodara,Alkapuri,22.350298,73.241502,Fog,Flyover,Auto,Low,Evening,52,53,0,0,1,6,Medium
BRD00386,2024-05-15,Vadodara,Waghodia,22.365651,73.137479,Cloudy,Flyover,Truck,Medium,Daylight,44,54,1,0,1,1,Low
BRD00387,2025-02-26,Vadodara,Vasna,22.34137,73.222927,Fog,Highway,Auto,Medium,Evening,47,37,0,1,1,3,Low
BRD00388,2024-08-10,Vadodara,Sayajigunj,22.370932,73.118081,Clear,City Road,Auto,Medium,Daylight,69,58,1,0,3,6,Medium
BRD00389,2024-03-17,Vadodara,Waghodia,22.315312,73.13312,Clear,Highway,Bus,Medium,Night,94,56,0,0,4,4,Medium
BRD00390,2024-06-21,Vadodara,Manjalpur,22.311861,73.211797,Fog,Residential,Truck,Medium,Daylight,43,43,1,0,2,1,Low
BRD00391,2024-07-21,Vadodara,Makarpura,22.324273,73.184175,Cloudy,City Road,Car,High,Daylight,50,35,1,1,5,3,Low
BRD00392,2024-08-04,Vadodara,Waghodia,22.29528,73.148111,Clear,Highway,Truck,Low,Daylight,110,40,1,0,4,3,Medium
